Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta
2016,9.0,Sant Andreu,60.0,Sant Andreu,48.0,40877.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,49.0,42377.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,50.0,45609.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,51.0,42370.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,52.0,39384.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,53.0,47208.0
2016,9.0,Sant Andreu,60.0,Sant Andreu,54.0,44875.0
2016,9.0,Sant Andreu,61.0,la Sagrera,55.0,41958.0
2016,9.0,Sant Andreu,61.0,la Sagrera,56.0,42842.0
2016,9.0,Sant Andreu,61.0,la Sagrera,57.0,39642.0
2016,9.0,Sant Andreu,61.0,la Sagrera,58.0,44218.0
2016,9.0,Sant Andreu,61.0,la Sagrera,59.0,39420.0
2016,9.0,Sant Andreu,61.0,la Sagrera,60.0,38714.0
2016,9.0,Sant Andreu,61.0,la Sagrera,61.0,48812.0
2016,9.0,Sant Andreu,61.0,la Sagrera,62.0,36000.0
2016,9.0,Sant Andreu,61.0,la Sagrera,63.0,45773.0
2016,9.0,Sant Andreu,61.0,la Sagrera,64.0,47770.0
2016,9.0,Sant Andreu,61.0,la Sagrera,65.0,41274.0
2016,9.0,Sant Andreu,61.0,la Sagrera,66.0,44988.0
2016,9.0,Sant Andreu,61.0,la Sagrera,67.0,36265.0
2016,9.0,Sant Andreu,61.0,la Sagrera,68.0,44787.0
2016,9.0,Sant Andreu,61.0,la Sagrera,69.0,39163.0
2016,9.0,Sant Andreu,61.0,la Sagrera,70.0,29558.0
2016,9.0,Sant Andreu,61.0,la Sagrera,71.0,39555.0
2016,9.0,Sant Andreu,61.0,la Sagrera,72.0,31428.0
2016,9.0,Sant Andreu,61.0,la Sagrera,73.0,44886.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,74.0,36619.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,75.0,40534.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,76.0,34140.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,77.0,35837.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,78.0,38972.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,79.0,41713.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,80.0,43076.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,81.0,41776.0
2016,9.0,Sant Andreu,62.0,el Congrés i els Indians,82.0,40681.0
2016,9.0,Sant Andreu,63.0,Navas,83.0,41249.0
2016,9.0,Sant Andreu,63.0,Navas,84.0,48069.0
2016,9.0,Sant Andreu,63.0,Navas,85.0,39391.0
2016,9.0,Sant Andreu,63.0,Navas,86.0,41022.0
2016,9.0,Sant Andreu,63.0,Navas,87.0,46202.0
2016,9.0,Sant Andreu,63.0,Navas,88.0,36383.0
2016,9.0,Sant Andreu,63.0,Navas,89.0,36415.0
2016,9.0,Sant Andreu,63.0,Navas,90.0,40396.0
2016,9.0,Sant Andreu,63.0,Navas,91.0,42864.0
2016,9.0,Sant Andreu,63.0,Navas,92.0,43830.0
2016,9.0,Sant Andreu,63.0,Navas,93.0,41953.0
2016,9.0,Sant Andreu,63.0,Navas,94.0,41057.0
2016,9.0,Sant Andreu,63.0,Navas,95.0,43753.0
2016,9.0,Sant Andreu,61.0,la Sagrera,156.0,42982.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,1.0,34359.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,2.0,38070.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,3.0,41031.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,4.0,39365.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,5.0,46409.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,6.0,42055.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,7.0,55618.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,8.0,41925.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,9.0,46235.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,10.0,38597.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,11.0,44275.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,12.0,47586.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,13.0,38631.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,14.0,39324.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,15.0,42336.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,16.0,48176.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,17.0,42081.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,18.0,37399.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,19.0,41561.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,20.0,36073.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,21.0,36393.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,22.0,39815.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,23.0,39110.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,24.0,44817.0
2016,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,25.0,37763.0
2016,10.0,Sant Martí,65.0,el Clot,26.0,45458.0
2016,10.0,Sant Martí,65.0,el Clot,27.0,43391.0
2016,10.0,Sant Martí,65.0,el Clot,28.0,44953.0
2016,10.0,Sant Martí,65.0,el Clot,29.0,40064.0
2016,10.0,Sant Martí,65.0,el Clot,30.0,43589.0
2016,10.0,Sant Martí,65.0,el Clot,31.0,38212.0
2016,10.0,Sant Martí,65.0,el Clot,32.0,47299.0
2016,10.0,Sant Martí,65.0,el Clot,33.0,47620.0
2016,10.0,Sant Martí,65.0,el Clot,34.0,40809.0
2016,10.0,Sant Martí,65.0,el Clot,35.0,52731.0
2016,10.0,Sant Martí,65.0,el Clot,36.0,54715.0
2016,10.0,Sant Martí,65.0,el Clot,37.0,34724.0
2016,10.0,Sant Martí,65.0,el Clot,38.0,41762.0
2016,10.0,Sant Martí,65.0,el Clot,39.0,38592.0
2016,10.0,Sant Martí,65.0,el Clot,40.0,40919.0
2016,10.0,Sant Martí,65.0,el Clot,41.0,41765.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,42.0,36204.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,43.0,35792.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,44.0,42200.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,45.0,50582.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,46.0,45221.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,47.0,46165.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,48.0,47488.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,49.0,46711.0
2016,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,50.0,49403.0
2016,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,51.0,53738.0
2016,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,52.0,74747.0
2016,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,53.0,91512.0
2016,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,54.0,77155.0
2016,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,55.0,98213.0
2016,10.0,Sant Martí,68.0,el Poblenou,56.0,34910.0
2016,10.0,Sant Martí,68.0,el Poblenou,57.0,33917.0
2016,10.0,Sant Martí,68.0,el Poblenou,58.0,34390.0
2016,10.0,Sant Martí,68.0,el Poblenou,59.0,44387.0
2016,10.0,Sant Martí,68.0,el Poblenou,60.0,38032.0
2016,10.0,Sant Martí,68.0,el Poblenou,61.0,52264.0
2016,10.0,Sant Martí,68.0,el Poblenou,62.0,53537.0
2016,10.0,Sant Martí,68.0,el Poblenou,63.0,46971.0
2016,10.0,Sant Martí,68.0,el Poblenou,64.0,44322.0
2016,10.0,Sant Martí,68.0,el Poblenou,65.0,48249.0
2016,10.0,Sant Martí,68.0,el Poblenou,66.0,50372.0
2016,10.0,Sant Martí,68.0,el Poblenou,67.0,74684.0
2016,10.0,Sant Martí,68.0,el Poblenou,68.0,58850.0
2016,10.0,Sant Martí,68.0,el Poblenou,69.0,47379.0
2016,10.0,Sant Martí,68.0,el Poblenou,70.0,37940.0
2016,10.0,Sant Martí,68.0,el Poblenou,71.0,53646.0
2016,10.0,Sant Martí,68.0,el Poblenou,72.0,45853.0
2016,10.0,Sant Martí,68.0,el Poblenou,73.0,37548.0
2016,10.0,Sant Martí,68.0,el Poblenou,74.0,37461.0
2016,10.0,Sant Martí,68.0,el Poblenou,75.0,40711.0
2016,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,76.0,44053.0
2016,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,77.0,64824.0
2016,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,78.0,68195.0
2016,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,79.0,51811.0
2016,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,80.0,84312.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,81.0,30961.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,82.0,22178.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,83.0,23065.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,84.0,25458.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,85.0,24776.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,86.0,26301.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,87.0,25085.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,88.0,38645.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,89.0,25130.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,90.0,30161.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,91.0,31898.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,92.0,41325.0
2016,10.0,Sant Martí,70.0,el Besòs i el Maresme,93.0,44407.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,94.0,50249.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,95.0,34016.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,96.0,52435.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,97.0,50125.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,98.0,49085.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,99.0,33042.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,100.0,35053.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,101.0,40375.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,102.0,35038.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,103.0,40125.0
2016,10.0,Sant Martí,71.0,Provençals del Poblenou,104.0,48609.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,105.0,41701.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,106.0,38080.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,107.0,52104.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,108.0,35672.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,109.0,33904.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,110.0,32996.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,111.0,36846.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,112.0,52339.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,113.0,37076.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,114.0,31405.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,115.0,33384.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,116.0,31565.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,117.0,34540.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,118.0,48575.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,119.0,32049.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,120.0,33418.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,121.0,35192.0
2016,10.0,Sant Martí,72.0,Sant Martí de Provençals,122.0,48988.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,123.0,38314.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,124.0,42789.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,125.0,34733.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,126.0,43184.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,127.0,42271.0
2016,10.0,Sant Martí,73.0,la Verneda i la Pau,128.0,40298.0
